,id,title,source,year,url,desc,tags,contains
63,washington-Spring-CSE,CSE 401/M501: Compiler Construction,Washington,Spring 2020,https://courses.cs.washington.edu/courses/cse401/20sp/,"Fundamentals of compilers and interpreters; symbol tables, lexical analysis, syntax analysis, semantic analysis, code generation, and optimization for general purpose programming languages. No credit to students who have taken 413. Credits: 4.",['CSE401'],"{'videos': False, 'written': True, 'assignments': True}"
64,washington-Winter-CSE,CSE 402: Design and Implementation of Domain-Specific Languages,Washington,Winter 2020,https://courses.cs.washington.edu/courses/cse402/20wi/,"You will learn how to design and implement a domain-specific language. We will cover several strategies for implementing a DSL, and practice most of them in programming assignments.  All told, you will implement a compiler, an interpreter, a parser, and an optimizer.",['CSE402'],"{'videos': False, 'written': True, 'assignments': True}"
65,washington-Spring-CSE,CSE 403: Software Engineering,Washington,Spring 2020,https://courses.cs.washington.edu/courses/cse403/20sp/,"In this course, students learn and gain practical experience with software engineering principles, techniques, and tools. Topics in this course include requirements analysis, specification, design, abstraction, programming style, testing, maintenance, communication, teamwork, and software project management. The practical experience centers on a quarter-long team project, in which a software development project is carried through all the stages of the software life cycle. Particular emphasis is placed on communication skills and on developing maintainable software. In-class activities further provide a hands-on experience in using state-of-the-art techniques and tools.",['CSE403'],"{'videos': False, 'written': True, 'assignments': False}"
66,washington-Winter-CSE,CSE 410: Computer Systems,Washington,Winter 2020,https://courses.cs.washington.edu/courses/cse410/20wi/,"CSE 410 is an undergraduate course on computer systems, spanning from processor organization through the operating system. Assignments will be a combination of reading, paper and pencil, and software implementation. We will use, but not master, RISC-V assembler, C, and possibly Python, as well as associated Linux tools. While programming experience is required, no experience with these languages is necessary.",['CSE410'],"{'videos': False, 'written': True, 'assignments': True}"
67,washington-Winter-CSE,CSE 414: Introduction to Data Management,Washington,Winter 2020,https://sites.google.com/cs.washington.edu/cse414-20sp/,"This seminar introduces database management systems and techniques that use such systems; data models, query languages, database tuning and optimization, data warehousing, and parallel processing. Intended for undergraduate students who are not CSE-majors.",['CSE414'],"{'videos': False, 'written': True, 'assignments': True}"
68,washington-Winter-CSE,CSE 415: Introduction to Artificial Intelligence,Washington,Winter 2020,https://courses.cs.washington.edu/courses/cse415/20wi/,"This course begins with a discussion of what ""artificial intelligence"" means and how it can be useful. Next is a grounding in state-space search, problem formulation and solving. We then consider state-space search in the context of game playing, which then leads to alpha-beta pruning, expectimax search and the modeling of uncertainty. After that, we focus primarily on machine learning, starting with methods for reasoning under uncertainty. We cover reinforcement learning in Markov Decision Processes, perceptron learning, and deep learning. We touch briefly on ethical issues and the future of AI.",['CSE415'],"{'videos': False, 'written': True, 'assignments': True}"
69,washington-Spring-CSE/STAT,CSE/STAT 416: Introduction to Machine Learning,Washington,Spring 2020,https://courses.cs.washington.edu/courses/cse416/20sp/,"Provides practical introduction to machine learning. Modules include regression, classification, clustering, dimensionality reduction with a focus on an intuitive understanding grounded in real-world applications. Intelligent applications are designed and used to make predictions on large, complex datasets.",['CSE/STAT416'],"{'videos': False, 'written': True, 'assignments': True}"
70,washington-Winter-CSE,CSE 417: Algorithms and Computational Complexity,Washington,Winter 2020,https://courses.cs.washington.edu/courses/cse417/20wi/lectures/index.html,"Design and analysis of algorithms and data structures. Efficient algorithms for manipulating graphs and strings. Fast Fourier Transform. Models of computation, including Turing machines. Time and space complexity. NP-complete problems and undecidable problems",['CSE417'],"{'videos': False, 'written': True, 'assignments': False}"
71,washington-Spring-CSE,CSE 421: Introduction to Algorithms,Washington,Spring 2020,https://courses.cs.washington.edu/courses/cse421/20sp/,"Techniques for design of efficient algorithms. Methods for showing lower bounds on computational complexity. Particular algorithms for sorting, searching, set manipulation, arithmetic, graph problems, pattern matching.",['CSE421'],"{'videos': False, 'written': True, 'assignments': True}"
72,washington-Winter-CSE,CSE 427: Computational Biology,Washington,Winter 2020,https://courses.cs.washington.edu/courses/cse427/20wi/,"In this course, we will discuss ML approaches, with an emphasis on those that address the black-box nature of ML, to solve a wide variety of problems in biology and medicine. Class projects will provide opportunities to solve real-world research problems in biology and medicine.",['CSE427'],"{'videos': False, 'written': True, 'assignments': True}"
73,washington-Winter-CSE,CSE 440: Introduction to HCI,Washington,Winter 2020,https://courses.cs.washington.edu/courses/cse440/20wi/,"This course provides an introduction to human-computer interaction and the design process. Students will learn methods and skills for designing and prototyping interactive systems. The course covers a design process from the initial formulation of a design problem to creation of digital prototypes. The course structure is a mix of lectures, classroom activities, and design critiques by peers and course staff. The course is overwhelmingly organized around a group project, in which students:",['CSE440'],"{'videos': False, 'written': False, 'assignments': True}"
74,washington-Spring-CSE,"CSE 441: Advanced HCI: User Interface Design, Prototyping, and Evaluation",Washington,Spring 2013,https://courses.cs.washington.edu/courses/cse441/13sp/,Advanced Human-Computer Interaction (HCI) theory and techniques.The primary objectives of the course are for students to learn advanced ideas in human-computer interaction (HCI) and to gain experience with advanced techniques in user interface prototyping and evaluation. Students will also learn basic design principles by applying each principle individually and gaining feedback in a studio style critique.,['CSE441'],"{'videos': False, 'written': False, 'assignments': True}"
